,review,score
186,호불호가 갈린다고 절대적인 불호다 예술에 심취해 미치면 도달하는 두가지 양상이 있는데 하나는 위대한 예술가이며 나머지 하나는 그냥 도라이다 이 영화는 철저히 후자에 속한다 올해 어스 이후로 가장 과대평가된 ,1
187,사이비 종교의 역겹고 더럽고 추악하고 잔인한 모습을 보여줘서 영화 보는 내내 굉장히 불편했다 그리고 상식적으로 도무지 이해할수 없는 비인간적인 행동을 하는 장면들이 많이 나와서 영화 보는 내내 짜증이 나고,1
188,영화보고 ㅈ같아서 예고편 봤는데 예고편 장면 영화에 생략된 거 엄청 많음 고어스러운 거 가짜티나서 하나도 안 무서움 여기 호평 댓글 무조건 알바임 처음중간끝 너무 재미없어서 관객 지치게 함 개노답 영화 수어사이드 스,1
189,공포영화인데 장면 하나하나가 아름다워서 더욱 기괴한 느낌,10
190,두 시간이 놀라울 정도로 빠르게 지나간다 예상 가능한 결말로 향해가지만 한 장면도 뻔하지가 않다,9
191,유전보다 특이하지만 무섭진 않다,6
192,개 ㅅㅂ ㅈ같음 이 영화 보지 마셈 이 색히들 다 죽어야 되는데 그딴 거 안나오고 걍 사이비 집단 승리 영화 아 ㅈ같네,1
193,인간적으로 이게 재밌냐 그냥 돌아이영화같아여기에 예술이 느껴지다니 이건 너무한거아니냐고싯팔,1
194,유전은 여백의 미라는 깔끔함이 있다면 미드소마는 보여주지 않아도 될 쓸데없는 장면이 많다소리만으로 지금 상황이 무엇을 하는건지 관객이 상상으로 느끼는게 낫지 않았을까내용전개는 누구나 알수있고 끝으로갈수록 필요이상,4
195,호불호 갈리겠지만 초반부 연출에 감탄하고 후반부는 템포가 느린 느낌은 있지만 분위기에 압도되는 영화였습니다,10
196,교훈도없고 감동도없고 그냥쓰레기,1
197,하진짜짜증나요 엄청 잔인한데 그걸 떠나서 정신병걸릴것같고 쓸데없는 장면이많음 야한것도야한데 어이없게 야하고 욕나옴,1
198,영화라면 재미있거나 감동이 있아야되는데찝찝함 뿐 스웨덴의 괴이한 풍속을 다룬것은 좋으나영하보는 내내 심심하고 지루하고별 감흥도 없는 영화는오랫만에 접합니다,1
199,개같은 영화를 참 돈들여가며 잔혹하기 그지없이정성스럽게도 만들어놨네 미친 감독 정신병원에나 좀 가라,1
200,내용은 둘째치고 도대체 무엇을위해 만들어진 영화인지ㅜ 보는내내 찜찜했던 유전은 양반이었네 감독 진심 싸이코,2
201,아보고나서 기분이 드러워짐역함,1
202,갑자기 스웨덴이 가기 싫어졌다,8
203,사탄보다 사람이 무섭다,7
204,감독 아냐 진짜,2
205,감독이 생각하는 컬트와 비주류 닫힌 사회에 대한 로망을 엿볼 수 있었던 영화 사실 그 문화에 대한 묘사 방식이 조금 진부한 경향이 있었지만 마을의 분위기나 불쾌한 골짜기 묘사를 꽤 적절히 살렷다고 생각함,9
206,초반은 지루하나 갈수록 몰입감은 있음정신병 걸릴것같은 영화,7
207,이영화를 보고 코로나사태에 왜 스웨덴이 집단면역이라는 희대의 방식을 채택했는지 알것같았다 노인들을 치료하지 않는 이유도,8
208,불쾌한영화 무섭고 고어스러워서가 아니라이게 뭐지 싶고 짜증나고 스트레스 받는 영화 액션판타지로맨스장르인 평범한 영화 좋아하는 사람한텐 최악인듯 예술적인건 알겠는데 그냥 짜증나 영화가 지루하고,4
209,뭔가 미친 느낌 웃겼음,8
210,마지막에 주인공이 웃을때 나도 모르게 따라 웃었다 나도 같이 미친건가ㅋㅋㅋ,6
211,백주대낮에 눈 말똥말똥 뜨고 느끼는 묘한 공포 한참 생각나는 영화 다만 호불호는 갈릴수도,9
212,가족의 소중함을 말한 영화다 초반부 가족상실로 주인공은 큰 고통을 겪고 대인관계도 망가지기 시작합니다 중략월의 여왕으로 뽑히며 마을공동체의 일원이 되며 행복의 미소를 되찾는다 가화만사성을 말하는 영화,10
213,예술인척하는 중 병걸린 감독이 만든영화 기,2
214,분의 미친축제 문득 나의 평범한 삶이 소중하다고 느껴진다,10
215,이 영화는 미쳤다 그냥 ,10
216,이제껏 경험하지 못한 공포이미지의 잔상이 잊혀지지 않는다,10
217,공포영화 매니아에요 유전은 그럭저럭 신선하게 봤는데 이건 극장서 보면서 코미디라고 결론내리고 나왔습니다 잔인한 몇장면 말고는 공포적 요소가 저에겐 거의 없었습니다 이런 드라마같이 안무서운같은 공포영화는 처음,2
218,진짜 쓸데없이 그럴듯해보이려고 발악을하네,1
219,이런영화 돈받고 상영하는 이유좀 알려주시죠 화가나네요 이거저거안가리고 다좋아하는데 볼때도불편하고 보고나서도 기분이 더럽네요,1
220,이따위 영화를 극장에서 보다니,1
221,공포 맞나 역대급 노잼,1
222,포스터 그대로 여주 질질짜고 끝남,1
223,총기난사는 필요하다고 메세지주는 영화,6
224,재미없는 사이코영화평점 장난질이 심하네 다들,1
225,보지 마세요 머리아픕니다,2
226,기괴하고 혼란스러운 영화 영화끝나고 계단 내려오는데 어지러웠음감독의 정신상태가 궁금해진다 잔인한거 못보는사람은 중간에 나올것같음,6
227,예술이라는 이름으로 포장하여 본인의 판타지를 녹여낸 최악의 변태영화 정서에 안좋음,1
228,정신적위자료 청구하고싶다,1
229,이건 스웨덴 정부 입장도 들어봐야 한다ㅋㅋㅋ 좀 밍숭맹숭한데 공포라기보단 인류학 다큐같다 황금가지 꺼내야,10
230,감독의 역량은 여기까지 겟아웃어스와 판박이 아닌가 예상치 못한 성공에 다음 작품에 무리수를 두고 결국 스스로 작품을 망친다 많은 감독들이 하는 시행착오이니 그러려니 한다만 이 다음작품도 이런다면 감독의,3
231,누군가의 지옥이 누군가의 유토피아가 된다,10
232,정신이상해지는 영화장르  쓰레기,4
233,아 진짜 ㅋㅋ감독 정신감정 좀 받자,5
234,쓰레기 영화 그 이상 이하도 아님 뭐 되는 양 되도않은 의미 갖다 붙이려고 하지 마요,1
235,이거 완전 또라이 개미친 영화네,1
236,보고 후회함 정신적으로 힘들었음무서운거보다는 짜증나고 드럽고 토나오는 영화,2
237,사이비교단 다큐지루함스릴없음,2
238,차라리 일본 야동을 보겠다,4
239,공포물 스럽지도 않고 기분만 불쾌한 영화,1
